mssv,IT001,IT003,IT004,IT005,IT007,MA003,MA004,MA005,MA006,IT002
C392B39EXPvAibaEXe8V02Fg5UdXXzrCvC/vHx/z,8.2,8.8,10.0,8.1,8.3,9.7,8.2,6.5,9.5,7.9
C39312F4XPvAibaEXe/ZkCDd4JXTLpiW64463phU,8.5,5.6,2.6,5.5,7.1,7.1,5.9,6.4,7.5,6.5
C39E8DEBXPvAibaEXe9Wonradwt/oQ34MdpLUe7z,5.1,6.4,8.2,7.6,7.3,5.3,6.8,6.1,6.4,5.8
C3A23EB7XPvAibaEXe9PMniL1hA1yvuIYgiJkEbp,8.1,5.8,9.3,7.4,7.8,8.9,6.8,8.2,8.2,7.8
C3A8B99EXPvAibaEXe9RaPDysYOKrIRb0/htG+ay,7.0,5.0,6.4,6.1,8.3,8.0,6.6,5.2,6.3,6.6
C3AFF26AXPvAibaEXe8Fsd3dnKA7BaOEUaFxZuti,7.6,6.8,0.0,0.0,0.0,6.6,7.5,5.3,8.2,4.8
C3B5C75CXPvAibaEXe9/B4OZKkOpV4c1pHKDiTAR,6.3,6.8,5.0,6.7,7.5,6.2,8.2,6.5,8.2,8.0
C3C9E909XPvAibaEXe9t3AmSkf7FuWEg5ayMgk79,7.2,8.5,6.5,6.5,7.7,7.0,5.6,7.7,9.0,7.8
C3D4565BXPvAibaEXe+Jp/UzOSm9aHqzNxtSb4Qw,7.4,7.5,8.2,8.4,9.4,8.7,9.3,9.2,9.1,6.9
C3D657F7XPvAibaEXe+ROAqc8OE8mIhrNFphMxVf,6.9,6.5,8.8,8.5,8.9,8.2,8.8,7.4,9.2,7.1
C3E14DFEXPvAibaEXe9zkQY6ucuvgBXRUJz3rjp3,9.8,8.8,9.3,7.5,8.7,8.4,9.5,10.0,10.0,9.5
C4046CB9XPvAibaEXe8WxPcntbnysiP8BSpBZU8q,5.0,7.8,5.6,7.1,7.8,7.7,8.5,7.0,8.0,5.2
C413F53EXPvAibaEXe/EvmuerN6w1GE2TkB9iMae,6.6,4.5,5.8,5.4,6.0,5.9,6.1,4.5,5.3,5.1
C4305CC4XPvAibaEXe/33FMzfi5meaB8k7JA11dL,9.7,9.8,8.3,9.3,9.4,9.5,9.5,8.9,9.5,9.3
C4316761XPvAibaEXe9YgNnR0JxPhV6ID3xPJyDJ,7.8,6.0,7.0,6.3,7.2,5.9,5.9,6.9,8.6,5.1
C445173BXPvAibaEXe+QJ0MB5TsYNZapXQgTqn6M,7.1,6.9,6.0,7.4,5.8,5.2,6.2,7.9,5.5,8.1
C44B4005XPvAibaEXe8xTifDUBtw5UeKntXC6idP,8.2,7.6,9.4,9.4,8.7,7.8,9.7,8.4,8.9,8.7
C45C69E1XPvAibaEXe8p9EUNm1rzjsjhmyWJ+Sho,6.7,7.9,7.3,7.6,8.4,7.6,9.0,6.0,5.8,7.7
C45CF8A5XPvAibaEXe9r7HFHeYfyENF0jxWMwJxH,6.0,0.6,5.5,2.9,2.8,5.2,5.0,3.1,5.6,1.0
C463AF07XPvAibaEXe+nNcqpVbk9mRLiNILmYngF,7.4,6.9,9.4,7.6,8.8,8.9,8.1,7.7,7.0,5.2
C46CB677XPvAibaEXe/QWjvABg0+vWtBxJQzi3sA,9.2,8.0,9.9,9.0,9.3,7.2,10.0,9.6,5.8,6.0
C4743344XPvAibaEXe/GEP39G15BdRHnJnxt9Z2e,9.2,7.9,6.8,7.3,9.4,5.2,7.6,6.8,5.3,5.6
C47EB774XPvAibaEXe/GJ3MUiqGRmw49FcNX1gdh,7.8,7.4,8.0,7.4,8.8,6.6,7.9,8.4,8.9,7.0
C4A41EA2XPvAibaEXe/QEoeDNKATR89OtFT4+FfS,8.4,8.2,9.7,9.4,9.0,8.9,10.0,9.7,8.8,8.3
C4B4869CXPvAibaEXe+Gf10rrPWIypZaFGwPt0Tl,8.4,9.0,9.5,9.3,9.0,10.0,10.0,9.6,10.0,9.2
C4CB17FAXPvAibaEXe8PCwJaf/8k/Igla9iXHtJJ,9.2,7.5,9.7,8.6,8.0,8.9,9.5,9.0,7.4,8.1
C4CDF08DXPvAibaEXe+A3Tjfwxprolaug7IFmXDk,6.9,8.7,7.3,7.9,8.0,7.1,8.5,8.4,5.1,5.0
C4EDD4BAXPvAibaEXe8PcTqQe5AuPyqjfrlJZH4r,6.7,7.4,7.9,7.8,8.1,6.7,8.2,8.7,9.0,6.4
C4EE9609XPvAibaEXe+GGliW+AfAjDMilsuoL5J7,7.6,8.1,5.9,6.6,7.7,8.4,5.0,6.2,7.4,6.5
C4F69298XPvAibaEXe/t4WKrTmA45Rqptc4R3kvU,8.6,8.0,5.1,6.4,6.5,7.5,6.3,7.4,7.4,7.8
C50032ACXPvAibaEXe91WmQmxUATiZ4YMKY8jwZv,8.8,9.5,8.4,9.1,9.8,8.7,9.1,9.4,7.6,8.7
C50E8BCFXPvAibaEXe/IJyK0OmpUJ741hXVRKNfo,7.8,8.2,8.9,7.9,8.6,8.7,9.5,7.2,8.6,5.1
C50FB698XPvAibaEXe+9v37KcInSIff/FxEfaYpI,8.4,8.0,9.9,8.9,8.9,8.1,8.5,8.5,8.8,8.2
C51EECF2XPvAibaEXe85Y9zb3iTT6sCLSA8CynTS,5.0,5.8,4.1,5.5,4.1,3.3,7.8,5.1,1.7,4.9
C52C1A24XPvAibaEXe9mpn5IvDinR4TnZjElQAah,8.8,8.5,8.6,6.4,7.5,9.3,9.1,10.0,9.9,8.2
C5305F01XPvAibaEXe93Rc7cR6VrXCRXQ4/pg3jr,7.0,6.4,7.3,7.9,9.1,7.0,7.9,7.5,8.5,5.6
C53C1A49XPvAibaEXe8+b4756rik/oDDs7f54rIX,6.3,7.0,5.9,6.1,8.7,9.1,7.5,5.1,5.1,5.2
C540BBF6XPvAibaEXe9P8bN3LcyQloBjSpS7pP7p,8.5,7.8,9.1,8.8,8.7,7.9,8.8,8.8,9.2,8.6
C54AE894XPvAibaEXe/CISFtEmjHAOrQNIbSAwbh,7.7,6.9,8.1,7.9,8.3,7.3,8.7,7.9,6.5,7.0
C553F9C4XPvAibaEXe+Cg1ybKXIqQdOe89vIYtVC,6.3,7.1,6.2,6.3,6.1,6.3,8.8,7.7,6.6,5.4
C55CAD90XPvAibaEXe8QSVVyFBgPn3VNC2CosqLE,5.8,6.9,8.0,8.2,7.4,6.5,6.7,8.0,9.1,6.0
C55CEDB6XPvAibaEXe/sKOWIYAkjtlMoz7/BjUnS,8.1,7.0,7.3,7.1,8.4,5.7,9.5,7.5,6.2,6.1
C562BAABXPvAibaEXe8DKLspTitOyuk0/KZzCwGx,7.0,4.0,4.4,6.8,6.5,5.7,6.1,6.1,3.4,2.5
C562F6BCXPvAibaEXe98rLBMbW9WWeTXnniCvI8f,9.6,10.0,8.6,9.3,9.8,9.4,10.0,9.1,9.7,9.1
C56BD7A5XPvAibaEXe8EJVSfQ2zj4/K3PJpu+m68,7.2,3.2,5.0,5.6,5.4,6.9,2.0,0.6,6.0,3.5
C57BD3ADXPvAibaEXe/l8qiRVAhX5zDxP8aymDdw,8.3,7.5,6.9,6.5,6.9,8.7,7.7,8.0,9.1,8.4
C57ED5F5XPvAibaEXe+7uJh0aD4oAjZmKjOK7gtn,7.3,6.8,7.9,6.8,7.4,8.1,8.7,7.8,6.8,7.0
C58A65C3XPvAibaEXe9qGGZHCdW9PcyyDYKdALj6,8.9,9.2,9.7,9.1,9.2,8.3,8.9,8.0,8.0,9.1
C592699AXPvAibaEXe/aBnKnu1smn0W7HZlKI7Ej,5.9,5.6,5.1,6.5,8.2,5.3,8.3,5.7,7.5,6.7
C5B053C5XPvAibaEXe8OUmHa5DLhUYOIB+zexMN+,7.3,5.8,6.2,7.5,8.7,5.2,7.3,6.5,7.0,6.6
C5B47790XPvAibaEXe8XtTI6VHhlKI0qhA2KfoCe,6.2,5.9,8.0,6.8,8.5,7.9,8.1,8.7,7.3,5.2
C5B7D523XPvAibaEXe9176253k6Mv+qEZvJPK2Z6,6.7,6.9,1.4,5.0,4.6,4.3,2.6,7.0,5.9,2.2
C5BD3990XPvAibaEXe9wR386kYOWu2t5yBmkC/2g,6.0,6.6,5.1,5.4,5.1,5.2,1.6,2.4,5.8,7.2
C5C829ECXPvAibaEXe85v8rw3dwROi/2w2lEnmVD,6.9,8.3,7.8,8.0,8.2,9.6,9.1,10.0,9.7,8.3
C5ED96C9XPvAibaEXe97NkpghV4JnltP1gFWXA5m,8.0,7.6,6.0,7.9,8.5,6.6,8.1,7.1,8.3,8.5
C5F8FF14XPvAibaEXe+RuJt6KkmrDF8hqKhnfIQP,7.9,6.2,8.5,8.4,8.4,5.0,8.4,7.7,8.3,7.5
C5FF8532XPvAibaEXe9QtbUU7TEFhK//CQGbkR1X,7.9,8.9,9.4,9.6,9.4,10.0,9.4,9.2,9.5,8.6
C602C014XPvAibaEXe9ZBnO1fewQMcJa1UpHJPFk,7.4,7.5,7.0,7.5,7.5,8.0,6.6,8.5,9.0,6.8
C6077B12XPvAibaEXe9vxrzlowp+zLUv0pKRv0Je,7.7,9.4,8.9,8.0,7.2,7.3,9.6,8.7,9.2,8.7
C6081954XPvAibaEXe/yTqQKv0UsdYhCouuFusJz,5.6,7.2,6.7,7.6,7.1,6.3,5.8,5.9,5.9,5.1
C60AAA47XPvAibaEXe+k7kwcfMfIzD1Pr6EnLJFI,6.7,6.5,5.2,5.6,6.1,5.5,6.1,5.3,6.5,5.8
C60BA21FXPvAibaEXe/lVQmKmmYDO2Lx2RTSy5Us,7.8,7.6,8.7,7.5,8.7,7.3,6.8,7.6,7.1,8.4
C6114925XPvAibaEXe/Bn5cQSu92WepaWyZsqola,5.3,6.5,6.2,6.0,7.4,5.7,9.0,5.0,6.5,5.0
C6142704XPvAibaEXe88G96lR9q/HVMhBqOaOjJX,6.2,7.3,8.0,6.5,7.2,6.8,8.3,9.2,6.2,6.5
C61ED3B2XPvAibaEXe9yiXPLSHgqUVq9PO5Gpndz,8.2,8.3,4.5,4.5,6.3,9.6,7.9,6.9,8.7,7.0
C6238BCEXPvAibaEXe+6wkETMZCyIfskjSFn91W/,7.1,6.1,4.0,7.0,6.8,6.0,7.1,7.1,7.3,7.3
C6298344XPvAibaEXe9KztDs5zkBQutPR1yPU22N,5.9,8.1,6.3,7.1,7.3,6.4,9.0,6.9,7.0,7.2
C6452B37XPvAibaEXe8P4L0OhtIpH3+HpgsNMSdi,6.5,4.7,3.3,5.5,6.0,5.4,5.0,7.4,4.2,3.1
C6515EB3XPvAibaEXe9iepFIQz9mxS0wBuCtu87F,7.9,6.2,4.5,5.9,4.0,4.9,7.1,2.6,5.5,1.4
C652408CXPvAibaEXe/baiw3K4HkF5HM+yiC7grI,8.0,5.4,7.1,7.1,6.8,5.0,6.9,6.9,7.3,5.6
C669AA3EXPvAibaEXe/QEoeDNKATRxlxJUn/QXQg,7.7,7.5,9.6,8.6,7.8,6.6,7.4,8.8,8.1,7.3
C66CED4FXPvAibaEXe8CZDRB45S33N7Gv9VKR2Pd,7.2,8.5,7.0,8.1,8.1,7.8,8.3,8.8,8.6,7.8
C66F8AA5XPvAibaEXe+qA4yV5f0Y/rGNCmn/lLGD,7.0,6.8,7.9,8.0,7.9,8.6,5.8,7.0,8.1,9.0
C6767DDAXPvAibaEXe+Ovh5RZZKgOncqu0tgYb3P,8.7,5.1,6.3,6.0,6.2,8.0,4.3,7.4,6.4,6.7
C68EAF15XPvAibaEXe+D/rLOK41HOj6Gdl15SVkF,5.7,7.4,8.5,7.6,9.0,7.9,9.2,8.0,9.9,7.4
C6967B5FXPvAibaEXe8PcTqQe5AuP6sLQKEWVl1t,7.6,8.9,9.5,8.0,8.3,7.5,9.4,8.8,8.2,7.7
C6BEEDEBXPvAibaEXe/Hd2nFsMs4VJMEohtoTdvd,8.1,8.7,6.0,7.4,6.8,9.0,7.4,8.0,7.4,8.3
C6CA2B25XPvAibaEXe85v8rw3dwROiVwRqi1yEb6,8.2,8.1,6.8,6.9,9.3,7.4,7.7,9.4,7.9,7.9
C6D02B52XPvAibaEXe9vxrzlowp+zDnv/cxNfNEL,7.1,7.4,9.1,7.0,8.4,7.3,7.1,8.5,7.5,7.5
C6D60DF5XPvAibaEXe+g4B5cywZjwUOIySK7EBfD,4.8,5.6,6.8,6.6,8.2,5.0,7.2,6.3,4.2,5.7
C6DF151CXPvAibaEXe+q0E3QguGBpVPv3faH8S/X,8.4,7.4,7.0,5.9,5.8,9.3,7.0,8.2,9.0,5.8
C6E51543XPvAibaEXe+ROAqc8OE8mGge+zBlRoo5,7.7,9.0,8.9,8.6,9.3,6.4,7.9,8.2,7.3,8.7
C6E7B413XPvAibaEXe+cHzUfz4Xujr48SbTdqxrQ,7.1,7.6,8.6,6.9,8.0,7.5,8.5,7.5,8.8,7.0
C6E9AE90XPvAibaEXe+U9ZkhoRAmysMrkZGDZ9mO,9.2,7.3,8.1,6.6,8.0,9.3,8.8,7.4,10.0,8.5
C6EAD9D3XPvAibaEXe/ymdOQ2mCWJC0NxC+wR0tg,10.0,9.4,9.6,9.5,9.0,9.8,8.7,8.9,9.8,9.2
C6EDEB33XPvAibaEXe+NMGfsRlFbFZPI1FUPfNie,6.1,7.9,8.7,7.5,8.1,6.3,8.0,10.0,7.6,7.5
C6F7FB32XPvAibaEXe+NlBH3sQF3E/LJCYql1QkH,7.1,6.4,6.9,7.8,6.7,7.3,6.8,6.4,8.1,6.4
C6FCA00EXPvAibaEXe89Arovz2AsdsUdPo/b+fgw,5.7,8.2,8.5,8.0,8.4,6.7,8.2,8.5,7.8,7.7
C6FCA5B1XPvAibaEXe/UmsX+Yo/cn2w6SSBd4IqG,8.1,8.3,7.4,7.6,9.0,8.4,8.7,8.0,9.8,8.0
C7090CEFXPvAibaEXe+MN8lfqqsx6cKU74JWYP7t,8.7,8.4,9.3,9.0,9.6,7.7,8.9,9.5,10.0,8.5
C71E9357XPvAibaEXe+TUHAdEwrOx/TLDyP4hbS3,5.2,6.9,5.1,5.1,5.8,7.3,7.8,6.0,5.7,6.1
C71EF78FXPvAibaEXe/lBuSevkVg4F3DFmrbB5xf,9.0,8.6,7.8,8.5,8.1,9.2,8.1,8.7,8.1,8.5
C7207E5DXPvAibaEXe9E+yOJSz6HoX6Mqdbyua6x,8.1,5.8,6.5,6.7,5.2,7.4,5.0,4.5,2.0,6.4
C72A3EA5XPvAibaEXe+oY4a6JBxVODEKn7n4spKd,9.5,8.0,8.9,8.6,8.9,9.8,9.6,8.1,8.9,9.1
C739394CXPvAibaEXe8qxKHWIxudAI/RylRsnAja,8.0,9.1,8.4,7.1,7.8,8.7,7.9,9.7,9.6,7.1
C764A6CEXPvAibaEXe+9tOqtJ+TlMmG278zpkKP6,5.9,7.9,7.9,7.6,7.5,7.8,7.5,8.0,7.5,6.4
C783507CXPvAibaEXe+jcCvdJZklGRAguo/Viv5E,8.1,8.4,5.7,8.8,8.1,5.0,8.7,8.0,3.1,6.1
C78DD70AXPvAibaEXe/yPsCkMlAHItkNU3UPrfb2,9.5,8.1,9.2,8.5,7.8,9.1,9.2,8.9,9.3,9.2
C797001DXPvAibaEXe8cyAoRoKB5PX0fU8NwzSMq,8.8,7.6,7.5,7.8,8.1,8.8,8.0,8.4,7.3,8.7
C7A4A791XPvAibaEXe/A9ztpERERkGGLSnPmWxXS,8.4,8.3,7.0,8.3,7.5,8.0,8.5,8.6,7.8,9.3
C7AB8185XPvAibaEXe9ZBnO1fewQMaT6a2txupZs,7.6,9.1,7.4,8.0,7.7,7.2,5.1,7.7,7.7,6.8
C7CFA88CXPvAibaEXe+GGliW+AfAjJH1fIxpbq5M,8.1,6.5,8.2,6.5,7.5,8.0,8.8,9.2,8.9,5.9
C7EA221DXPvAibaEXe9agUz/x4Y2Hh8LZfq2QF6t,7.5,7.3,5.7,5.8,7.9,6.2,8.5,7.4,7.7,6.6
C7EAC2B2XPvAibaEXe9MpQ5WhbYsPnoPZzOye9FA,6.7,5.3,7.9,7.1,7.9,7.5,7.5,7.7,7.9,5.7
C7F4F074XPvAibaEXe8WRY0onvLwvgwlsQmoxDtI,8.6,9.3,9.2,8.1,9.2,9.0,9.7,9.6,10.0,9.3
C7F53D34XPvAibaEXe9urngX21O5XQ0Q58KKpN+g,8.7,8.6,9.4,8.5,9.0,8.5,9.4,9.4,8.4,9.0
C7F59C39XPvAibaEXe9qZviAmCDqB5XQ5R9SQc2H,9.3,9.3,8.4,8.6,9.1,8.7,9.0,9.2,9.5,8.8
C7F7B6FEXPvAibaEXe85Y9zb3iTT6hbwTw3EeyHZ,9.4,9.0,9.2,7.8,9.8,8.1,8.6,8.8,7.8,9.3
C7FEF0A4XPvAibaEXe+JOtnwEvC97jdaQ9RuwdsB,6.1,5.7,7.5,6.8,7.4,8.1,8.0,8.4,6.8,6.7
C7FF4780XPvAibaEXe8jzQvYm0cG3ZvwppfH92xZ,6.6,9.3,7.5,8.6,8.5,7.2,9.1,7.3,8.4,7.3
C8062C0DXPvAibaEXe+Gf10rrPWIyr4sLBxKXudI,9.1,8.8,5.5,6.1,7.3,9.0,6.1,8.1,9.3,8.4
C80D14A1XPvAibaEXe8srAaK3cpz/yN0KUQ7Jk8U,8.3,8.7,8.4,7.6,7.2,9.6,9.8,8.9,7.0,8.6
C81194F2XPvAibaEXe/lq24VwKc+LCvZJVyTRNOx,6.5,6.1,7.2,7.5,7.6,7.2,7.8,5.3,9.0,5.2
C8191330XPvAibaEXe8z1D60SqYPkIhJzrh5n/fu,9.1,9.8,8.7,7.8,8.4,9.6,9.6,9.1,10.0,8.4
C82011D3XPvAibaEXe+QctIYCWb8THxIwqHOlfQd,9.1,8.7,5.6,7.0,7.7,7.4,8.1,7.2,8.9,6.8
C8210BA9XPvAibaEXe/hGQxqUqhtAQo/MVN7o0mw,8.2,5.1,5.5,8.3,5.5,5.6,7.1,5.1,8.7,5.2
C823CE1EXPvAibaEXe+HzQxlRR1WqgSUS8Sq0yXO,9.2,9.6,9.1,9.1,8.9,9.6,9.7,9.4,9.4,9.6
C82E06AEXPvAibaEXe8PuXjFLA9nLD01Bv27kcFx,7.5,7.1,9.9,5.4,9.1,5.4,7.3,5.5,7.2,7.8
C834A999XPvAibaEXe+y9Z7iOH0a5HbYx4zuBPtT,8.1,8.4,7.4,7.6,9.1,5.7,7.8,7.1,7.0,8.4
C8392613XPvAibaEXe/kKctW1IjPXk71zR2RNce6,8.6,8.8,9.1,8.6,8.3,9.5,8.7,10.0,9.7,8.4
C83F9C5FXPvAibaEXe/7kKaS8/f9RbtZXklFhzZ+,7.9,8.6,8.1,9.0,8.5,8.9,7.5,7.7,8.0,8.0
C85CAC55XPvAibaEXe8eWl5Nr7OWQnSDhPbn24Ji,5.2,6.6,5.3,8.6,5.6,5.9,5.5,8.9,5.0,6.3
C86B3BB1XPvAibaEXe80CrbkBDr5tX4iHnQLK20k,8.4,7.3,6.4,7.8,7.9,8.8,7.9,8.4,8.2,6.5
C86FB538XPvAibaEXe9eE5TKqV8tMYZy9sxFUJBC,8.1,9.7,9.3,8.3,8.0,9.4,9.4,8.2,9.7,9.5
C874CFE6XPvAibaEXe8wj1bWOnrKYRZ7QU3p/E1s,8.4,5.4,5.6,5.1,5.2,6.1,6.5,5.7,7.6,5.0
C877DBD6XPvAibaEXe9EJ6fShaedauqg3W5daw6D,8.9,7.1,8.4,8.4,9.2,9.1,6.1,8.7,9.2,8.9
C898CAA9XPvAibaEXe+SXBrvSceI6XhvuXmcixA8,8.4,8.3,7.8,8.8,9.2,8.1,10.0,9.7,9.2,9.3
C8BC59F2XPvAibaEXe9ZTltLMa5Dt3JxQIQ3dhIL,8.3,8.7,8.4,6.8,8.0,9.5,8.0,8.4,9.6,7.4
C8C56A1BXPvAibaEXe+1qnC7LACO/ZvUWruiez8N,7.3,8.1,6.7,6.0,7.4,7.4,8.3,7.7,5.9,8.5
C8C86771XPvAibaEXe+Y0lGmaTa/AGT+Gva5fk/x,6.0,6.2,6.2,7.4,6.5,6.3,8.2,5.7,7.8,5.9
C8CD3079XPvAibaEXe9HrsmkhnYVNdk3pwqYN79e,9.4,9.7,9.7,8.7,9.0,9.7,9.6,9.4,9.4,9.1
C8DDB470XPvAibaEXe8g5zf2LUpe/APNRRMpAdvu,7.1,6.3,6.6,7.0,7.0,9.5,9.1,6.5,9.5,5.4
C8F94A31XPvAibaEXe8z3SRqW8+Nf5xj62ozAvTY,7.9,5.0,7.8,6.4,6.8,9.2,5.6,8.0,7.6,9.1
C915A546XPvAibaEXe9ZBnO1fewQMbQEy7JAam5+,9.2,8.9,9.0,7.4,9.1,9.1,8.7,8.3,9.1,8.3
C91F9495XPvAibaEXe8z3SRqW8+Nf5naY8RDHXI8,8.6,8.4,7.2,6.9,8.3,8.0,9.0,8.1,9.4,9.0
C9227C35XPvAibaEXe9a1uWtqWQkWBcM76XCIzIu,8.4,9.2,9.2,8.4,8.9,8.8,8.4,9.0,10.0,9.4
C92C47A6XPvAibaEXe/W1ZBpbjj8QfWobzuFG9C9,8.5,7.9,5.7,6.6,6.9,6.9,5.1,7.3,7.3,7.0
C9369D3FXPvAibaEXe9O6/F07jTuv5GRZ/kkU0bn,5.8,8.0,5.2,7.4,7.6,7.4,8.0,8.2,7.5,8.3
C93F2976XPvAibaEXe9vxrzlowp+zK+dFdBKpI18,6.8,8.5,9.4,8.1,9.4,9.8,8.9,8.4,8.3,7.3
C95446EAXPvAibaEXe8zi/ZLIzSiuPtVoeSp3gT7,5.4,6.4,6.3,7.8,7.8,7.0,6.3,5.7,1.2,5.3
C957530FXPvAibaEXe+9W+M5mn1figUq++nVIxn/,7.9,8.7,5.2,6.4,7.3,9.4,9.2,9.2,7.5,7.4
C9583BA1XPvAibaEXe9Zp44TyFcBSBfmzs4baS9I,7.8,5.6,8.6,7.8,7.5,9.3,9.1,10.0,9.1,6.3
C95AB6ADXPvAibaEXe/8rx8cZm8QsY53NwHueDys,9.3,8.2,9.1,8.0,9.2,9.3,9.0,9.9,9.3,8.0
C95D9477XPvAibaEXe9xLAZM12QrYH1rNc4GBf/o,8.1,7.3,6.9,6.4,7.5,8.0,4.8,5.2,5.0,5.4
C97335B7XPvAibaEXe/O4Y61Y5ktaObyT0Jca0RL,8.1,9.1,9.5,9.4,7.9,8.1,9.4,7.4,10.0,9.1
C974A3F5XPvAibaEXe+4OTPvnL5gPw992xn6q9Y4,7.5,5.0,2.5,5.7,6.2,5.8,5.2,5.9,5.7,7.0
C9791462XPvAibaEXe/GgxgRg2iezua0xC2iIGCA,8.6,8.0,6.6,6.4,7.9,7.1,8.6,9.0,10.0,8.3
C9854965XPvAibaEXe9nkv6/o6b5EYwNDfF/Bzcs,8.5,7.9,8.8,7.6,9.0,9.7,9.4,7.9,9.7,8.3
C999DC41XPvAibaEXe8CZDRB45S33GBLxrowyIYa,7.6,6.9,7.4,7.4,8.4,6.7,7.7,7.8,6.5,8.4
C9BEB6A8XPvAibaEXe8KuJNEATWS84w0Y44DwljL,6.2,8.2,7.3,7.0,6.5,7.1,7.5,6.2,7.4,6.8
C9C32ADBXPvAibaEXe8REVTdmhazkbYX+nuAfK+/,8.9,8.2,5.7,7.0,6.2,7.2,6.9,7.9,6.2,5.6
C9C925F1XPvAibaEXe8P2qR1W0njZRbbNYW6PsHu,6.1,6.4,8.4,7.8,7.2,8.5,7.8,6.9,7.2,5.8
C9EE45E6XPvAibaEXe+whDYzxQ4teeMTK21LC+Yc,7.8,8.5,8.9,7.1,8.5,9.0,9.0,8.7,8.0,8.0
C9F33142XPvAibaEXe8vzv/aZ4Qa6YEShPbKJeh0,7.8,7.9,6.0,8.4,8.3,9.2,8.0,5.7,8.9,7.4
C9F9EA2FXPvAibaEXe8d5+4VMyfVsLsiQpML1DUM,8.8,8.2,7.4,7.6,8.8,9.0,8.5,8.7,9.9,7.2
C9FD3DEDXPvAibaEXe/fkUzkqu7qq4LEs/42DqVI,7.5,8.9,6.2,6.8,8.2,9.8,9.6,7.9,8.7,10.0
C9FE41E7XPvAibaEXe/yn0DHlpTGLZ1ndEyiMKqa,8.4,4.9,7.1,7.0,6.5,7.3,7.8,6.1,7.8,4.2
CA308DB5XPvAibaEXe8R2Rbk2WiF3AZb0IJiKLPj,6.8,6.7,7.6,6.9,8.4,8.0,7.6,7.2,8.6,7.6
CA318CD4XPvAibaEXe/gedqgAoZha3dF9AP6/9A2,9.3,8.8,9.9,9.5,9.6,7.6,9.3,9.6,7.3,8.7
CA40E650XPvAibaEXe+gzQv7yQRYbvIRxiHCUyct,6.5,6.7,6.6,6.1,7.8,7.2,6.2,7.8,7.7,6.7
CA42E098XPvAibaEXe+JbMLet4/UAfato3KlLS2Y,10.0,9.1,9.3,8.5,7.2,8.8,9.1,7.9,8.3,7.4
CA4507DEXPvAibaEXe9i7Lm5hcsAnzuibwt5a5Id,9.4,8.7,8.2,8.1,9.0,8.3,9.8,9.1,8.8,9.1
CA461E1BXPvAibaEXe9w3p4OJXtSaLWSb+3jvozg,8.7,8.3,8.5,8.7,8.8,9.2,9.6,9.7,7.4,7.7
CA5A0709XPvAibaEXe8nuCevWXzMuzw6QE/6MyA3,8.3,6.6,5.8,6.7,8.9,8.5,8.4,6.9,9.5,7.9
CA600B3BXPvAibaEXe9nmiLDZbwKBvUgd7yPy5Uh,9.7,9.1,9.2,9.4,9.3,9.1,9.5,9.1,9.5,9.0
CA64881CXPvAibaEXe91kmICrkek2nCnuij6IyOE,7.1,7.8,5.4,8.0,7.3,7.3,8.3,8.4,6.2,7.0
CA6C7872XPvAibaEXe/baq/wvVlH/rxDMQPyZz1D,6.4,6.3,6.9,6.3,6.6,9.4,9.8,7.8,5.0,5.1
CA709E76XPvAibaEXe9LgoVobBD2datZjdVa1H2B,9.2,8.1,6.4,6.9,8.3,7.8,9.0,9.6,8.8,5.3
CA7C2A17XPvAibaEXe+DniE7HQhZzoXGg4JQQ2Mm,9.6,8.6,9.6,8.5,8.0,9.7,9.7,9.5,10.0,9.0
CA826B07XPvAibaEXe+72vl6t/d8GfWZgU0yCPaN,6.4,7.1,6.8,5.8,7.8,8.3,8.7,7.3,7.1,7.2
CA890F13XPvAibaEXe/xn91tBWVNDS2adhJg0xaN,7.0,7.4,7.4,6.1,7.8,7.9,7.5,7.8,6.8,5.5
CA8E34EEXPvAibaEXe9Y6XKwco8jybdDUnwQlE94,5.0,8.0,5.7,5.3,5.0,5.8,6.2,5.4,6.4,5.7
CA938FE8XPvAibaEXe8SWoXWekDacJ52cO1Ieg4d,9.1,9.3,8.9,9.0,8.3,7.8,10.0,9.5,6.6,8.8
CAA6510AXPvAibaEXe9PMC4shTguo41STgZq+iNv,7.8,5.9,6.0,7.9,6.6,7.4,5.0,5.5,5.5,5.8
CAD31649XPvAibaEXe9zVZKaStZ09AnLpdHb07X/,9.3,8.5,7.9,8.3,6.9,9.5,8.5,9.3,8.8,6.3
CAD907C7XPvAibaEXe+BSAh8mzSNVdb+dZETEFX4,8.6,8.9,6.0,7.4,6.9,7.4,6.8,8.4,8.3,7.4
CAF0EF22XPvAibaEXe/RK0UQl+DMKyQf1N1t9ozL,6.3,5.2,2.4,3.1,1.9,3.3,6.0,5.2,5.9,5.8
CAF15D10XPvAibaEXe8zi/ZLIzSiuNzrulp5NEv2,8.5,5.3,5.3,5.5,7.5,6.6,6.5,6.4,9.1,8.1
CAF9C110XPvAibaEXe8t4cDFHKW3SZrcOzqm7rb0,6.0,6.9,5.6,6.1,7.4,6.1,7.7,9.4,5.4,7.9
CAFBF12FXPvAibaEXe+L7yr6xo33KsEYZ+DAUurS,8.9,9.6,9.4,9.5,7.6,9.0,8.8,8.7,9.9,7.6
CAFDB130XPvAibaEXe8zDsaHJ0+9rT+zHC169stm,9.5,8.6,7.6,7.8,8.9,7.2,8.1,8.9,8.5,7.7
