mssv,IT001,IT003,IT004,IT005,IT007,MA003,MA004,MA005,MA006,IT002
CF3A0D0CXPvAibaEXe+m4TIigwhBB5yeFg7iU9MC,B,C,B,C,C,C,C,B,C,1
CF4EB98CXPvAibaEXe+aP8CrMM5f5DmhblKSI4k+,C,C,C,C,C,C,B,B,C,1
CF5008C2XPvAibaEXe9QSg4kScpiFy+H2jTyrDh1,B,C,B,C,B,C,B,A,C,1
CF622F24XPvAibaEXe/GYDluKvKBtcrDKX/QYsHE,B,B,A,B,A,A,A,B,A,1
CF7E24F1XPvAibaEXe/aBnKnu1smn5t74WLVibkR,B,C,C,C,C,B,B,C,B,1
CFA62280XPvAibaEXe9L5EzJmz4bhpe7NA307d73,B,F,A,A,C,C,C,C,A,1
CFAD9912XPvAibaEXe+GHNK19bpqC27N8KsncB+D,C,C,C,C,B,C,A,B,B,1
CFD67329XPvAibaEXe/iqucx09gCDNx3g1/Kr0Z6,A,A,A,A,A,A,A,A,A,1
CFD92B12XPvAibaEXe8NrxrmA741rwjdaY15+2D+,B,C,C,C,C,A,C,A,B,1
CFDDE35FXPvAibaEXe+NDJhRHiaomaX90i05T/K9,B,B,B,A,A,A,A,B,B,1
CFF9BC4DXPvAibaEXe85qP6RA1Xpqn7fDxRekifE,A,B,A,A,A,A,A,A,A,1
CFFCEE9EXPvAibaEXe/TOGeH6x1BleZUt7+WoUn+,A,B,C,B,B,C,A,C,B,1
D0067B90XPvAibaEXe9F+oU8wuNbqC85Gv/05gSU,B,F,F,F,F,B,B,F,C,0
D00D1A1FXPvAibaEXe8JFpQse3KV6uIgaIRiOZlg,C,C,C,C,C,A,B,B,B,1
D00D2F8FXPvAibaEXe/hev6WBclXgapZUZfpTLHJ,A,A,B,A,B,B,A,A,A,1
D01A2F9CXPvAibaEXe+wL6o6OKEYkGnfo2NuN+Mh,B,B,B,B,B,B,B,C,B,1
D020C33FXPvAibaEXe/4sg9QikPkh+O1e66VJRiq,B,A,A,A,A,A,A,A,A,1
D049DC36XPvAibaEXe/mbD1XVEM0x6gxUNA8LSdg,A,B,A,C,B,C,B,A,C,1
D056ACA4XPvAibaEXe/IDqkIV3HZquEuaqNIZqVC,B,B,B,B,A,C,B,C,B,1
D0663808XPvAibaEXe9/3rpdfvRgguxwLlXGG+gC,B,A,A,B,B,B,A,A,C,1
D066436BXPvAibaEXe+0nHjb2tGOxwMuMqO7IpTt,A,A,B,B,A,A,A,A,A,1
D06E3A7CXPvAibaEXe8Hg3TLdpkUkh/jmHA+5ISs,C,A,A,A,A,A,A,A,A,1
D0721D89XPvAibaEXe+nNcqpVbk9mZYTX40WPrmz,A,A,A,A,B,A,B,A,B,1
D07D1304XPvAibaEXe+1qnC7LACO/elIJecXjBm2,C,A,B,B,B,B,B,A,B,1
D0832C09XPvAibaEXe+TUHAdEwrOxzM80WNqJ1fk,A,A,C,B,B,C,A,B,A,1
D0900A18XPvAibaEXe9ylQoUTvcEfyIIKF8ISijv,C,B,A,C,B,B,A,B,A,1
D0905D53XPvAibaEXe+3zE134gecv79iY/Cbvuyx,C,C,C,C,B,B,C,B,B,1
D09EB7D5XPvAibaEXe/kSDDr/jkTQ/Q6vU8NtRUd,A,A,A,A,A,A,A,A,A,1
D0AE1BFCXPvAibaEXe+A3TjfwxproqLZsgUsfm+E,B,B,B,A,A,A,A,B,B,1
D0B20188XPvAibaEXe+szMHbfc71UBdInYzH0jCE,A,B,A,B,A,B,B,B,A,1
D0C43887XPvAibaEXe/UEORkxzaGRvH729v03CJO,C,B,C,B,B,C,C,A,C,1
D0C629C0XPvAibaEXe+fPSOag5leTeota8X7NDoH,A,B,B,C,C,B,B,A,C,1
D0CCDDD8XPvAibaEXe+rNPAzQP/2Tx1Tauikle9r,B,A,A,B,A,C,B,A,B,1
D0DCA0C1XPvAibaEXe+fj5Suc6/qnlGQpYJloB2X,A,A,A,B,B,A,A,A,A,1
D0E42648XPvAibaEXe998fVikzcJIoP0RXJ8JPji,C,B,C,C,C,B,B,C,C,1
D0EB5EC6XPvAibaEXe+qA4yV5f0Y/voOZu4AjiWS,B,C,B,C,B,A,B,B,B,1
D0EC8C56XPvAibaEXe8hNZozHrrvakv/AfyRWqjr,A,B,B,B,A,A,A,A,A,1
D1051592XPvAibaEXe8lD1q2qL+Ihbp5vPPCwDWW,C,F,C,C,C,F,C,C,B,0
D10B8370XPvAibaEXe8Ukkk1brkJ6v/5z/Qy6gEo,B,B,A,A,A,C,B,B,A,1
D127D9ABXPvAibaEXe/nw3DhNQnHf7vpirJnNNNV,A,A,A,A,A,A,A,B,B,1
D12D54DFXPvAibaEXe/SB1IwpeFMKnowCbUGxKsY,A,A,A,B,A,A,A,A,A,1
D12E15B5XPvAibaEXe8NuU/kWJtACguWsI1iAh2e,B,B,B,C,B,B,C,A,A,1
D1399C54XPvAibaEXe+qA4yV5f0Y/huRPg3EYjRe,B,B,A,B,A,A,A,A,A,1
D1798717XPvAibaEXe/QWjvABg0+vSlIbzlE3m0j,C,F,C,C,C,F,F,C,C,1
D17A44AAXPvAibaEXe9z1vm+pibC4YNoXt+gb5m9,B,A,A,A,A,A,A,A,A,1
D1980F9EXPvAibaEXe8aLAPPdCF+aTvM4M7QGOoM,A,A,B,B,C,A,A,A,B,1
D19B30BFXPvAibaEXe+QXV6QJP/7hGawZGChnahu,B,A,B,A,A,B,B,B,B,1
D1A3B08AXPvAibaEXe9sUz+dc1ML5MuEImQX5Iz8,A,A,A,A,A,B,A,A,B,1
D1A5833EXPvAibaEXe/el9TRAKM7gawBQvIYYgYN,A,A,A,A,A,A,A,A,A,1
D1A77FD8XPvAibaEXe9mPW1iZadInuaq3V8hvOzD,C,C,C,C,B,C,F,C,C,1
D1BD1CF3XPvAibaEXe9TvOBYlD1INpw/fOwRA5ES,A,B,A,A,A,A,A,A,A,1
D1CFC6CAXPvAibaEXe90TjJq9LqiZhAuoWTvnAKA,B,A,A,C,A,A,A,A,B,1
D1D5D865XPvAibaEXe8B6jbWYL2ytInXWMU368ct,B,B,A,B,A,A,A,A,B,1
D1E43B44XPvAibaEXe8UkZVD+5XbrMJ2A5eQt9Lh,C,C,C,B,B,C,C,C,C,1
D1E5B37BXPvAibaEXe+szMHbfc71UFcA+EJPgwdF,A,B,B,B,A,B,A,A,A,1
D1E6E771XPvAibaEXe8kGcWiFCcO6R59sG8lyAuf,A,A,A,A,A,B,A,A,A,1
D1EAE9AFXPvAibaEXe8XU1E8XgQL2GT9yiqYjUgs,B,B,A,A,A,A,B,A,C,1
D1FFBF0CXPvAibaEXe9HrsmkhnYVNapC3aOYJcaO,A,A,A,A,A,A,A,A,B,1
D2086104XPvAibaEXe+v5SvySgrZwMEZD8B7XtXW,B,C,B,B,B,B,B,C,C,1
D20A18EAXPvAibaEXe8jOKYsh0sA3hdd+lL8mlzs,A,A,A,A,B,A,A,A,A,1
D20CBC38XPvAibaEXe8z1D60SqYPkPCGSym1lNMQ,A,A,A,A,A,A,A,A,A,1
D20DDE4FXPvAibaEXe8HWu5TvPOfaN9KOnh24+IZ,C,B,C,C,B,C,B,B,C,1
D2146A81XPvAibaEXe+ROAqc8OE8mKIlTp9HKVJx,B,C,B,C,C,B,B,C,C,1
D219DCF4XPvAibaEXe/5DpC15pEkHdeH8PWtqIrl,A,A,A,A,A,A,A,A,B,1
D21F1F09XPvAibaEXe/jJhiAqnJBigmLWm8EyAIN,C,C,C,B,B,B,B,B,C,1
D221BB4CXPvAibaEXe/GYDluKvKBtSXxymQzeY1i,B,A,A,A,B,B,A,A,A,1
D2256A84XPvAibaEXe8t4cDFHKW3SRCwbEQSnhoc,A,C,A,A,A,A,B,A,A,1
D227C418XPvAibaEXe82B8VnNvUD6Px3rX2BTJtY,A,A,A,B,A,B,A,A,B,1
D23487FFXPvAibaEXe+YJRASjo8CNHEDlOxq53/j,A,B,A,B,A,A,A,A,A,1
D254BC2DXPvAibaEXe8Hc2wHUxgky+O0/eB4NKlr,C,B,B,B,B,B,A,A,A,1
D25827F6XPvAibaEXe+0nHjb2tGOxze2tw+AIdfJ,A,A,B,B,B,B,A,A,A,1
D27C3116XPvAibaEXe80vzpG0swknxZV0ir7Atz1,A,A,A,A,A,A,A,A,A,1
D27C3528XPvAibaEXe+ZE1D25ZBslr05B3SW/Br1,B,C,C,C,B,F,C,B,A,1
D281A27EXPvAibaEXe9Y6XKwco8jybe1BRvd9haj,C,C,C,C,B,C,C,C,C,1
D2A50A16XPvAibaEXe+0nHjb2tGOx1CVAAzml2KG,A,A,B,B,A,A,A,A,A,1
D2AA4CA8XPvAibaEXe8iJ6xNoa85bgxtjxtuSV48,B,A,A,B,A,A,A,A,A,1
D2AB244AXPvAibaEXe9g6r/97VInJjPBMCQmmjw4,C,C,A,A,B,B,A,B,B,1
D2B86842XPvAibaEXe/IOsuN/I5gh1/n8BawSvPr,B,B,A,A,A,A,A,C,A,1
D2B8F4A8XPvAibaEXe9KWpGOh3zHl12g4UC3Ar/I,C,C,C,C,B,B,B,B,C,1
D2CE298EXPvAibaEXe/ymdOQ2mCWJC5igJsNDxB5,A,A,A,B,A,A,A,A,A,1
D2E55A2FXPvAibaEXe8Hg3TLdpkUkuwcUOAAivhy,A,B,A,A,B,A,A,B,A,1
D2E846D5XPvAibaEXe/jZh6ZxmAv+kg5FdFYDPbu,A,B,A,A,A,A,B,A,A,1
D2F1D88DXPvAibaEXe8eBN4YWA8YU6KNcqfd2vcJ,C,B,C,B,B,B,C,C,B,1
D2F8850AXPvAibaEXe/7NEQj7YafNPD/g2IdSIWD,A,B,B,C,B,C,B,B,B,1
D356129EXPvAibaEXe9Hf/fJ8gF3WidXisaksKVX,A,A,A,A,A,A,A,A,A,1
D360EDEAXPvAibaEXe/fkUzkqu7qq9NW/+ME6E77,C,C,A,C,C,C,A,B,A,1
D38BF3F8XPvAibaEXe/k5cHhyiupXKjeht69EbkC,A,A,A,A,A,A,A,A,A,1
D39B4BD9XPvAibaEXe/MMx1dMBtPnYkQf8xjAzDw,B,A,A,B,A,A,A,A,A,1
D39E21C5XPvAibaEXe9HrsmkhnYVNVeiybGek4zC,A,B,B,B,B,A,A,A,A,1
D3A3EC7BXPvAibaEXe/33FMzfi5meW7MkmTJZxtf,B,A,A,B,A,A,A,B,A,1
D3A4BAFEXPvAibaEXe8bHoSDwbr9Unpw3ohvTLh6,A,A,A,A,A,A,B,A,A,1
D3B7EA04XPvAibaEXe+XuNgf2Sify0CZ6RemhOia,B,C,C,C,B,C,B,B,A,1
D3C8FCBFXPvAibaEXe9uaaZ/YedHVE2vFI3CwdF0,B,C,C,B,B,B,B,C,A,1
D3D83E0DXPvAibaEXe9IpNurqmndXGcAesFbHoRl,A,A,F,F,B,A,B,A,A,1
D3D8B01CXPvAibaEXe8zgH8M9OgLp6SOLMWLQE9E,B,A,A,A,B,B,A,B,B,1
D3E077ABXPvAibaEXe8dsW93DhIODD5TMSoUN1Zk,B,A,A,A,B,B,A,A,C,1
D40AAD30XPvAibaEXe+cpn4CEMdOCkGEftnss0HS,A,A,A,A,A,A,A,A,A,1
D4132662XPvAibaEXe8IXn+MV9wqkhnz3lQtZR08,A,A,A,A,A,A,B,B,B,1
D41951CEXPvAibaEXe86jqvsmOoL9rvc2uWyJ4gj,B,C,C,C,B,C,B,C,C,1
D41D7CC5XPvAibaEXe/EaMzFFtVZpMBXA+5p7K5r,B,B,C,C,B,C,B,A,C,1
D424A334XPvAibaEXe/8fhf6rXR0n4MUz2V7a0YA,A,A,A,B,B,A,A,A,A,1
D45EE891XPvAibaEXe8dsW93DhIODOUn2gxjGeSU,C,A,B,B,C,C,C,B,C,1
D4804491XPvAibaEXe/9LBBkdbcCWD75rxL6ZmuY,A,A,A,B,A,A,A,A,A,1
D4955BF9XPvAibaEXe8iJ6xNoa85bvjStRmTq+1J,B,A,A,A,A,A,A,B,B,1
D49A4214XPvAibaEXe92/FvKjToSoR5BAvRAJPwd,B,F,A,A,A,A,C,B,B,1
D4A03F96XPvAibaEXe+EAlU+wSWpDTzq1rlQ+BF5,A,A,B,B,A,A,A,A,A,1
D4A1EDC3XPvAibaEXe9cKl9MZ7ySU797ZlWLFU4/,A,A,A,A,A,A,A,A,A,1
D4A3767EXPvAibaEXe+HeL85QGo03UJMuLYWArHq,A,F,F,C,F,A,C,C,B,0
D4BC6C5FXPvAibaEXe/81GDNmtxKsf5uAQitOS6/,C,C,C,A,B,C,B,C,B,1
D4C51F3CXPvAibaEXe9GRgvaz8PQ0mLB3PQsLg62,A,B,C,B,B,C,B,B,A,1
D4EC1125XPvAibaEXe/zT99h3DDtvTOP1++T+8ZD,C,B,A,B,A,C,A,A,C,1
D4ED7282XPvAibaEXe/M+/uAwVeHhHldEPTAO8Mm,C,B,C,C,C,B,B,C,C,1
D4F6703AXPvAibaEXe/ceziXFRXnLWAzwrYXBrk+,C,B,B,C,C,B,C,C,C,1
D4FE369DXPvAibaEXe+V8Z3g2JN9FwoXRvE5XSZ5,B,C,C,B,C,C,B,B,B,1
D512EA4DXPvAibaEXe8EWfnZTwjAD+vtl9QhLW5H,C,A,A,A,A,C,B,C,A,1
D5194373XPvAibaEXe+HJXKqpCHBIrttpK0eb1+k,A,C,C,C,C,C,C,B,C,1
D53CA771XPvAibaEXe+m4TIigwhBB6BoecV0u+VA,F,F,B,A,B,C,C,F,B,1
D5542E05XPvAibaEXe+NTT/XirluicFWQUNVNDoT,B,F,B,B,B,B,C,B,B,0
D55D78AFXPvAibaEXe88EN6DQQEtSTo+TFcpOrrM,F,F,F,C,F,F,F,F,F,0
D5654CA2XPvAibaEXe+T+pdYLenbrobExAZPDdaO,A,A,B,A,B,A,A,A,A,1
D56A30CCXPvAibaEXe/xTzwuk9WZJoY/DU22tzGE,A,A,A,B,B,A,A,A,A,1
D58C1E49XPvAibaEXe+k7kwcfMfIzPoZ5+HHWOjM,F,A,C,C,A,B,C,B,C,1
D59F3FAFXPvAibaEXe/HUuIVo8uCR/Smep4rDOdM,B,B,A,B,A,B,B,A,B,1
D5AD99EEXPvAibaEXe+QJ0MB5TsYNYRb40UxjZU2,C,B,C,B,B,B,B,C,B,1
D5B3C805XPvAibaEXe9lVlYxgSyBv69kvgGPFtUR,A,B,A,C,A,A,B,A,A,1
D5B5048BXPvAibaEXe9WkeUltvPYdyooJ2jIdJbg,B,A,B,A,A,C,A,B,C,1
D5BED852XPvAibaEXe+SXBrvSceI6YY4YPNJb4F4,B,C,C,C,B,A,B,B,A,1
D5C03AB0XPvAibaEXe/9LBBkdbcCWOBMBmj34LRf,B,B,B,C,C,C,B,C,B,1
D5C6549AXPvAibaEXe8JhJ4J3nSSl1wykanfFCr6,B,F,A,C,B,C,A,B,B,1
D5CCC0F0XPvAibaEXe9xLM9bjmqfKXYiG4DipNYr,F,F,C,F,C,C,C,F,C,0
D5D35456XPvAibaEXe8at9gGXzJnL9E+t7e1J2jN,B,B,B,B,A,C,A,B,B,1
D5D7C5D8XPvAibaEXe+AdDQ9dDabO4Q9AlJ75ho/,A,A,A,B,B,B,A,B,C,1
D5ED3383XPvAibaEXe8bVXYGG8kdZffFDL2zjoN5,A,B,A,A,B,B,A,A,A,1
D5F4471CXPvAibaEXe83Nysdn2RpKY/LqJTdY8RS,A,A,B,B,B,A,A,A,A,1
D5F631BAXPvAibaEXe/dzmB8igeRMHIx0K9/oy5q,C,A,B,B,B,C,A,C,A,1
D5FF0E63XPvAibaEXe9urngX21O5XfaaTCzyOIc1,C,A,B,B,A,C,B,B,B,1
D602F75CXPvAibaEXe/h0evOh2DuEw9Wa9h62Twh,C,A,B,C,F,B,C,B,A,1
D61C493EXPvAibaEXe/AdnwkoyhfDsoXAR3dwYyy,B,A,A,A,A,A,A,A,A,1
D622462FXPvAibaEXe9qGGZHCdW9PfY7cv/JVXM3,B,A,A,C,A,A,A,A,A,1
D6288584XPvAibaEXe9e953jV3NnLk2/dDYnQMLl,B,C,B,B,B,B,C,C,C,1
D64CB746XPvAibaEXe9qGGZHCdW9PezeQE9zdyKo,B,F,C,F,C,C,F,C,C,0
D65EC4A2XPvAibaEXe/MFNByxh05b9Afh/nBE41A,B,B,B,A,B,A,A,B,B,1
D6606202XPvAibaEXe/4dGCOm2CBGof+JBKQq40T,A,B,A,A,A,A,A,A,A,1
D67A343AXPvAibaEXe9KDPR79yT+xCJNEtDZlLMn,B,B,A,A,A,B,B,C,B,1
D67D27A4XPvAibaEXe815EPCWwbvwe1487FaOvMA,B,A,B,C,A,A,C,A,A,1
D686C696XPvAibaEXe+pfrKEojyOy8pajbnBAgNH,A,A,B,B,A,B,B,A,B,1
D6B9B223XPvAibaEXe/X5qOvA9deFYAh2XNjLXb3,B,A,A,A,A,A,A,B,A,1
D6CBA8B9XPvAibaEXe9w3p4OJXtSaL9uuW+eShrr,C,C,C,C,B,B,B,B,B,1
D6D19AE6XPvAibaEXe9S9CArGKR2K6xpgvzAi+Ah,B,F,B,B,A,B,C,C,C,1
D6D49AA7XPvAibaEXe9gcLLHJLBBnRYB6m6WhcfJ,C,C,B,C,B,C,B,B,B,1
D6E9FF8EXPvAibaEXe9Qn7CFN++B7x9ny4GZ2680,B,C,C,B,B,C,C,C,C,1
D6F0A479XPvAibaEXe8l2SPBJihvxV6Q6eGE0WHI,F,F,F,C,F,C,C,C,F,0
D701D9F9XPvAibaEXe+4ETeamtJzhGohhdGDkXGG,B,B,A,B,A,A,A,A,A,1
D7116174XPvAibaEXe/8rx8cZm8Qsfwo9J8aB+h+,C,B,A,A,A,B,B,B,B,1
D7159A63XPvAibaEXe/A1zCqCr2ya6HguW98vplu,C,B,C,A,A,C,B,C,A,1
D7243CEBXPvAibaEXe8kGcWiFCcO6XTZMUMoSVW9,B,B,B,B,B,B,A,B,B,1
D72893B0XPvAibaEXe/gedqgAoZha2kR0mF2aStC,B,A,A,B,B,A,A,B,A,1
D73F4246XPvAibaEXe8CYkXkPteanCIf2aXO6q1C,A,C,B,B,A,B,B,C,A,1
D75B5486XPvAibaEXe/8XquPxT92g3kHnyiOzBeL,A,A,B,A,A,A,A,A,A,1
D75F7AF3XPvAibaEXe8UkZVD+5XbrAXdMpZ3BbG7,A,B,A,B,A,B,A,A,A,1
D7601820XPvAibaEXe8yk/xNTBUkzjboTdoYJuYx,A,B,B,A,A,B,A,A,A,1
D768DC92XPvAibaEXe/N50hRf+Du8RXGXyF+XbN6,B,B,A,B,B,A,A,A,A,1
D77FDEE1XPvAibaEXe+KaiYHkmXYCZ7rEmr37UsG,C,B,C,B,A,C,B,B,C,1
D78CCA63XPvAibaEXe/M+/uAwVeHhFsvW6Nr7w4b,C,A,B,B,B,C,A,B,B,1
D78F3F57XPvAibaEXe9yiXPLSHgqUXG1Z+Jl+zMh,A,A,A,A,A,A,A,A,A,1
D7917F17XPvAibaEXe8z3SRqW8+NfxPH+VVtOq5H,B,B,B,A,A,A,A,A,A,1
D792B932XPvAibaEXe+Ff3P1PNDBGASYtC4Fcatv,F,F,F,F,F,F,F,F,F,0
D7AFE52BXPvAibaEXe/2kECQggd90BIH1Aho72yB,A,A,A,B,A,B,B,B,A,1
D7B4171FXPvAibaEXe/O4Y61Y5ktaM7ch79t1bg4,A,B,A,B,B,A,B,A,A,1
D7BA5D0BXPvAibaEXe+QrwS/gm46TctSGa50GzxN,A,A,A,A,A,B,A,A,B,1
D7CB8940XPvAibaEXe9Z7etuXgcZZ2wXEeIhqaeI,A,B,C,F,F,B,F,C,A,1
D7E3D052XPvAibaEXe9DbnTSd1n0lhWE+3aCNAgq,A,B,A,B,A,B,A,A,A,1
D7EA0F22XPvAibaEXe8zgH8M9OgLpzrXFHq2quVP,C,B,C,B,B,C,A,B,B,1
D7F095BFXPvAibaEXe8jwcgah0IjmpyjTh4hOace,B,F,F,F,C,C,C,F,C,0
D8021A05XPvAibaEXe+g4Lk2o86SJ/sccR45YPf5,A,A,A,B,B,A,A,C,A,1
D80D7C41XPvAibaEXe8nk88IAoj6G/k6zt1Q8VdN,A,B,B,C,B,B,A,B,B,1
D8285E03XPvAibaEXe8NM1/5chXJmnvVs/ff8UsF,A,A,A,B,A,A,B,A,A,1
D82F0354XPvAibaEXe/57ZZLpsI5pWD5vWtpcrVc,F,C,C,F,C,C,C,B,A,0
D831221AXPvAibaEXe/Fv9q7dZquWRypkBLOo9cR,C,B,B,B,A,B,B,C,A,1
D83EFD4FXPvAibaEXe9+3TdUbRXdLYgbcoIsFK3z,B,A,B,B,A,C,C,B,C,1
D842888FXPvAibaEXe/TkCpSS/6Lh9dKiP5QFUuk,A,B,B,A,B,B,A,A,A,1
D846F960XPvAibaEXe8srAaK3cpz/89H63syBtGy,B,A,A,A,A,A,A,A,A,1
D84BCB61XPvAibaEXe9ZTltLMa5Dt1VGdp/OKXts,A,A,A,B,B,A,A,A,A,1
D84D64C5XPvAibaEXe9e953jV3NnLqLiroz2mvDZ,A,B,B,B,A,B,C,B,C,1
D851F501XPvAibaEXe/7NEQj7YafNAZb+v9daEH+,B,F,C,C,B,B,C,A,A,1
D8631DA8XPvAibaEXe8JNpgMW2c4ULzeQgr5A+5Q,A,A,A,A,A,A,A,A,A,1
D8674C33XPvAibaEXe/UmsX+Yo/cn/0TvYSVnokN,B,C,C,C,B,A,A,B,A,1
D86A31D4XPvAibaEXe9P8bN3LcyQlvA8v4Qe+pdD,A,A,A,A,A,A,A,A,A,1
D875BEB7XPvAibaEXe9VY3GVIF2YyLzH7a0Wwt0Y,A,A,A,A,A,A,A,A,A,1
D87746CAXPvAibaEXe9ZTltLMa5DtyB+f1oKEL8E,A,A,A,B,B,B,A,A,A,1
D88B815EXPvAibaEXe/TkCpSS/6Lh4ZI4YX1CEoE,B,B,B,B,B,B,A,A,A,1
D897CCB9XPvAibaEXe8LH8F9PEYD5W38Sj0KTb5i,A,A,A,A,A,B,A,A,A,1
D8B465BDXPvAibaEXe8wj1bWOnrKYRtz/y+nJUde,A,A,B,A,A,A,B,A,A,1
D8BF23DFXPvAibaEXe951WuXHau+H0riudOVItr/,A,B,C,C,B,B,B,C,A,1
D8C96E7BXPvAibaEXe9gJazs/pDnMUHCv7EXAP8c,A,A,A,A,A,A,A,A,B,1
D8E0C681XPvAibaEXe8IsBka/KfNv0gyM2oU5k1o,A,C,C,B,B,B,C,A,C,1
D8E558C8XPvAibaEXe9fX/Gi5okg4gx63xl0xO5k,B,A,A,A,A,B,A,B,A,1
D8EC2478XPvAibaEXe+55g1kTuqhA2eis2lWAxqZ,A,B,B,B,A,A,A,B,A,1
D907516FXPvAibaEXe+JF4o+SEKcGHJ11J0czGJq,B,A,B,C,B,B,A,A,A,1
D914D716XPvAibaEXe8AohUVcWybLV9QZg96MhYd,A,A,A,A,A,A,A,A,A,1
D927835DXPvAibaEXe/FR4/Q8QxXrZPuKoK0CAk5,A,A,A,A,A,B,A,A,C,1
D927C6BDXPvAibaEXe+3bWVxnzRRwODgnpt4X5dt,B,A,B,B,B,B,C,B,B,1
D92EAF87XPvAibaEXe8+PBTAPRlCY25VB5See4G0,C,C,C,C,C,B,B,C,A,1
D9303362XPvAibaEXe8oT/p9f7Hpvc75IO73a7zN,A,C,B,B,A,A,A,A,B,1
D937E587XPvAibaEXe80vzpG0swkn7/HxEtwg03n,A,A,A,B,B,B,A,B,A,1
D94ED526XPvAibaEXe93UbSm/ewAMkgBnNJA6WtC,A,A,A,A,A,A,A,A,A,1
D9506486XPvAibaEXe8jzQvYm0cG3WHkq/5OK7Cf,B,A,C,C,B,B,B,B,A,1
D95C38EDXPvAibaEXe+Z+hvzqknjkmsIS+3eF5Kv,A,A,A,A,A,A,A,A,A,1
D97592F5XPvAibaEXe9uJZGMSuxkgB/Opv2qDz08,B,A,A,B,B,C,B,C,B,1
D97EBB07XPvAibaEXe+Cg1ybKXIqQcRvB9VkC/r9,B,B,C,F,C,F,F,C,C,1
D980CC25XPvAibaEXe+M91Hzrx3qMFWf7LsaUJs7,B,B,A,A,B,A,B,A,C,1
D98DC287XPvAibaEXe+DKeI4hPUyRqaR3woGBPfU,A,B,B,B,A,C,A,B,A,1
D997DE9EXPvAibaEXe++6Ju+6+XUg9YizyK036Bv,C,C,C,C,C,C,C,C,B,1
D9987866XPvAibaEXe+5AEinM7he3nNXvaIkjIqo,C,B,C,C,C,C,C,C,C,1
D9A0741BXPvAibaEXe9yiXPLSHgqUZRmon/z1DQm,B,A,A,B,C,A,A,B,B,1
D9AB8614XPvAibaEXe+DUF+563kBvdJRPJm1L3ao,B,B,A,B,A,B,A,A,A,1
D9B14532XPvAibaEXe+rNPAzQP/2T9jfYnNQMRDs,A,A,A,A,A,A,A,A,A,1
D9B53F3BXPvAibaEXe+pX9RZhc1jhnwSxwIGVlLq,A,A,B,B,A,A,A,A,A,1
D9BB3C55XPvAibaEXe9Fr9h5GPmfNSs5uQCPivMB,A,B,C,C,C,B,C,A,C,1
D9BE11D2XPvAibaEXe/ceziXFRXnLfMwrZ1+0wEL,A,A,B,A,B,B,B,A,B,1
D9D9A5FCXPvAibaEXe/KP8Z+xE/sY9E1u8kxGshj,A,A,A,B,A,A,B,A,A,1
D9E0E084XPvAibaEXe/Fi8ZYRfhF8Z9D/PGrrawC,A,A,A,B,A,A,A,A,A,1
D9E3B4EDXPvAibaEXe9lVlYxgSyBv66sedsCY2EX,B,A,A,B,A,A,A,A,A,1
D9EA631DXPvAibaEXe/7VNok06ub0Dev6lxcgviq,B,C,F,F,C,B,C,C,A,1
DA0D2FAFXPvAibaEXe/EaMzFFtVZpBZ08/yfvr8P,B,F,F,F,F,B,C,A,A,0
DA0EA4DBXPvAibaEXe8zLb/HLFGxHmDCFojsFiPO,A,A,A,A,A,A,B,A,A,1
DA271D39XPvAibaEXe/8rx8cZm8QsXkw1sqD4fAE,C,A,C,C,B,C,C,C,B,1
DA2A3DC3XPvAibaEXe8ElCvsRaR7d1DAGVbnyg86,A,A,A,C,A,B,A,A,A,1
DA2E8B05XPvAibaEXe/nU1BPn/2ZONF+oxRH92Gd,A,C,B,B,A,A,A,C,B,1
DA324490XPvAibaEXe9G2n4phUxISKrqsRoHVin+,C,F,C,C,C,C,B,C,B,1
DA376F77XPvAibaEXe+EAlU+wSWpDUxA0T/a6fin,C,B,B,A,A,C,C,A,A,1
DA3D9587XPvAibaEXe8C3lblh2dNnpEM7MnDExYF,A,A,A,A,A,A,A,A,A,1
DA4597F8XPvAibaEXe+7uJh0aD4oAtEza4fOV9BV,C,A,C,B,B,A,B,B,A,1
DA49DD3FXPvAibaEXe81U3VuUERFwAFYZ7+NnXyT,A,A,A,A,A,A,A,A,A,1
DA4FA1B1XPvAibaEXe97NkpghV4Jnjd6JzYm/MQI,A,A,B,B,A,B,A,A,A,1
DA61EEF7XPvAibaEXe97NkpghV4JnvoivF8+jM+3,A,A,A,A,A,A,A,A,A,1
DA630A7BXPvAibaEXe+okMSMP+f8CsY+No6KFiFD,A,A,F,B,B,B,B,B,C,1
DA74BDD8XPvAibaEXe/kSDDr/jkTQzDpJ0yrwOvc,A,A,C,B,B,B,A,C,A,1
DA75E8F3XPvAibaEXe8f56j3W7C5xs5+J8XcB5oK,B,B,C,B,B,B,A,B,A,1
DA7C55A7XPvAibaEXe/CLThnKnYPfn0jbpD+yIYu,A,B,B,B,A,A,B,B,A,1
DA80B340XPvAibaEXe8at9gGXzJnLyGN7FYOAOGc,A,B,B,B,B,B,B,B,C,1
DA872026XPvAibaEXe/wvgrdNVCyf2uA0Nmul7oQ,C,C,C,C,C,B,B,C,B,1
DA958B07XPvAibaEXe8kGcWiFCcO6YjADM1e3Gf6,B,B,A,B,B,A,A,A,C,1
DA9A7654XPvAibaEXe/Hd2nFsMs4VB5MCUAIwy45,B,A,B,A,B,B,A,A,B,1
